year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,1,AA,American Airlines Network,BUR,"Burbank, CA: Bob Hope",115.00,38.00,11.35,0.91,9.22,0.00,16.52,0.00,0.00,3581.00,1515.00,67.00,544.00,0.00,1455.00
2024,1,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",263.00,99.00,27.93,5.69,15.42,1.22,48.75,4.00,1.00,6429.00,1478.00,668.00,677.00,65.00,3541.00
2024,1,AA,American Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",85.00,26.00,7.96,0.64,11.96,0.00,5.44,0.00,2.00,1970.00,552.00,96.00,683.00,0.00,639.00
2024,1,AA,American Airlines Network,CAE,"Columbia, SC: Columbia Metropolitan",62.00,30.00,10.01,3.13,1.18,0.00,15.69,2.00,0.00,4271.00,1703.00,949.00,121.00,0.00,1498.00
2024,1,AA,American Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",307.00,92.00,31.26,1.57,11.10,0.23,47.85,4.00,1.00,7483.00,2757.00,114.00,481.00,7.00,4124.00
2024,1,AA,American Airlines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",111.00,36.00,11.41,1.32,10.09,1.00,12.19,11.00,3.00,4076.00,1030.00,464.00,413.00,37.00,2132.00
2024,1,AA,American Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",378.00,125.00,36.27,6.89,16.96,1.06,63.82,17.00,0.00,8063.00,2066.00,734.00,936.00,51.00,4276.00
2024,1,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",9965.00,2377.00,606.25,103.36,650.99,8.18,1008.22,112.00,21.00,227004.00,76566.00,17300.00,31938.00,1291.00,99909.00
2024,1,AA,American Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",250.00,84.00,22.86,2.56,8.79,1.00,48.79,3.00,0.00,5564.00,1309.00,357.00,310.00,39.00,3549.00
2024,1,AA,American Airlines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",91.00,28.00,6.22,3.65,3.68,0.42,14.02,0.00,0.00,3217.00,569.00,789.00,232.00,76.00,1551.00
2024,1,AA,American Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",253.00,84.00,21.82,3.09,11.60,0.06,47.43,1.00,1.00,7488.00,2255.00,145.00,549.00,7.00,4532.00
2024,1,AA,American Airlines Network,DAB,"Daytona Beach, FL: Daytona Beach International",57.00,18.00,4.69,2.89,1.02,0.00,9.40,0.00,0.00,1505.00,236.00,132.00,43.00,0.00,1094.00
2024,1,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2098.00,540.00,135.99,25.55,118.77,6.95,252.74,67.00,25.00,47731.00,14150.00,3480.00,5460.00,1271.00,23370.00
2024,1,AA,American Airlines Network,DEN,"Denver, CO: Denver International",687.00,227.00,83.91,12.36,47.04,0.35,83.35,10.00,0.00,14659.00,4768.00,1298.00,1722.00,27.00,6844.00
2024,1,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13036.00,4076.00,856.61,224.95,1300.94,14.66,1678.84,263.00,31.00,408521.00,125584.00,29299.00,66645.00,517.00,186476.00
2024,1,AA,American Airlines Network,DSM,"Des Moines, IA: Des Moines International",227.00,74.00,20.95,2.06,14.68,0.00,36.31,10.00,0.00,8275.00,2989.00,625.00,696.00,0.00,3965.00
2024,1,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",324.00,94.00,34.73,3.71,12.32,1.00,42.24,13.00,3.00,7335.00,2443.00,247.00,631.00,19.00,3995.00
2024,1,AA,American Airlines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",14.00,2.00,0.79,0.00,0.05,0.00,1.16,0.00,0.00,402.00,103.00,0.00,6.00,0.00,293.00
2024,1,AA,American Airlines Network,EGE,"Eagle, CO: Eagle County Regional",252.00,85.00,29.21,3.90,33.29,0.00,18.60,2.00,0.00,8329.00,4595.00,458.00,1538.00,0.00,1738.00
2024,1,AA,American Airlines Network,ELP,"El Paso, TX: El Paso International",196.00,64.00,20.50,3.77,8.53,0.31,30.88,5.00,0.00,6769.00,2313.00,1194.00,409.00,10.00,2843.00
2024,1,AA,American Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",54.00,16.00,5.58,0.23,2.57,0.00,7.61,5.00,1.00,2000.00,345.00,261.00,81.00,0.00,1313.00
2024,1,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",529.00,178.00,40.11,6.77,51.94,2.19,76.98,11.00,1.00,11188.00,2610.00,514.00,2114.00,48.00,5902.00
2024,1,AA,American Airlines Network,EYW,"Key West, FL: Key West International",213.00,68.00,15.60,3.49,23.85,0.10,24.95,3.00,5.00,5020.00,1426.00,307.00,805.00,9.00,2473.00
2024,1,AA,American Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",185.00,57.00,19.52,1.92,8.70,0.00,26.85,1.00,0.00,3480.00,1140.00,248.00,555.00,0.00,1537.00
2024,1,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",641.00,187.00,43.39,8.37,61.84,0.00,73.40,5.00,2.00,12587.00,3315.00,884.00,2739.00,0.00,5649.00
2024,1,AA,American Airlines Network,FSD,"Sioux Falls, SD: Joe Foss Field",14.00,5.00,3.45,0.00,0.00,0.00,1.55,0.00,0.00,185.00,104.00,0.00,0.00,0.00,81.00
2024,1,AA,American Airlines Network,GEG,"Spokane, WA: Spokane International",117.00,44.00,13.93,1.19,13.59,0.00,15.29,0.00,0.00,3856.00,989.00,86.00,573.00,0.00,2208.00
2024,1,AA,American Airlines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",198.00,67.00,17.74,3.67,11.29,0.78,33.53,9.00,2.00,5065.00,1333.00,337.00,511.00,35.00,2849.00
2024,1,AA,American Airlines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",111.00,34.00,5.73,2.49,1.69,0.07,24.03,1.00,0.00,2817.00,283.00,273.00,155.00,9.00,2097.00
2024,1,AA,American Airlines Network,GSP,"Greer, SC: Greenville-Spartanburg International",109.00,48.00,14.85,4.20,6.40,0.00,22.56,0.00,0.00,6157.00,1191.00,1470.00,302.00,0.00,3194.00
2024,1,AA,American Airlines Network,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",38.00,14.00,5.82,1.10,2.59,0.00,4.49,0.00,1.00,1253.00,247.00,144.00,136.00,0.00,726.00
2024,1,AA,American Airlines Network,HDN,"Hayden, CO: Yampa Valley",54.00,14.00,3.88,2.07,2.32,0.00,5.74,0.00,2.00,1047.00,175.00,286.00,196.00,0.00,390.00
2024,1,AA,American Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",200.00,67.00,22.48,2.24,34.74,0.00,7.54,0.00,0.00,2708.00,1133.00,172.00,1016.00,0.00,387.00
2024,1,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",62.00,22.00,7.75,0.09,3.94,0.00,10.22,2.00,0.00,1495.00,601.00,6.00,151.00,0.00,737.00
2024,1,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",2748.00,522.00,262.20,158.98,61.33,1.92,37.57,41.00,2.00,49544.00,23397.00,19432.00,3617.00,60.00,3038.00
2024,1,OO,SkyWest Airlines Inc.,SLN,"Salina, KS: Salina Regional",61.00,16.00,2.49,1.00,2.69,0.00,9.82,7.00,0.00,1143.00,131.00,309.00,111.00,0.00,592.00
2024,1,OO,SkyWest Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",709.00,113.00,54.57,18.45,8.92,0.00,31.06,3.00,0.00,7706.00,3401.00,1452.00,380.00,0.00,2473.00
2024,1,OO,SkyWest Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",331.00,63.00,18.73,1.00,15.43,0.00,27.84,0.00,0.00,3844.00,1134.00,17.00,564.00,0.00,2129.00
2024,1,OO,SkyWest Airlines Inc.,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",62.00,14.00,8.97,4.00,1.03,0.00,0.00,5.00,1.00,1557.00,498.00,1003.00,56.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,48.00,0.00,0.00,48.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",74.00,14.00,7.82,2.00,2.47,0.00,1.70,4.00,0.00,710.00,238.00,262.00,111.00,0.00,99.00
2024,1,OO,SkyWest Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",243.00,62.00,21.32,5.61,14.28,0.00,20.79,4.00,2.00,3747.00,1296.00,703.00,670.00,0.00,1078.00
2024,1,OO,SkyWest Airlines Inc.,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",264.00,50.00,23.38,9.58,8.42,0.00,8.63,3.00,7.00,3904.00,1923.00,922.00,377.00,0.00,682.00
2024,1,OO,SkyWest Airlines Inc.,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",61.00,8.00,2.83,0.97,1.82,0.00,2.38,6.00,0.00,676.00,213.00,119.00,66.00,0.00,278.00
2024,1,OO,SkyWest Airlines Inc.,SWO,"Stillwater, OK: Stillwater Regional",62.00,6.00,1.56,2.98,1.46,0.00,0.00,5.00,0.00,549.00,65.00,394.00,90.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",49.00,14.00,9.26,4.00,0.74,0.00,0.00,1.00,0.00,2491.00,1836.00,620.00,35.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",286.00,74.00,30.73,9.00,17.71,0.00,16.56,5.00,1.00,6843.00,2812.00,1339.00,938.00,0.00,1754.00
2024,1,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",642.00,105.00,49.19,16.54,15.86,0.00,23.41,1.00,0.00,7608.00,3259.00,1893.00,660.00,0.00,1796.00
2024,1,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",108.00,50.00,25.91,9.18,7.33,0.00,7.58,12.00,0.00,5027.00,2234.00,1103.00,626.00,0.00,1064.00
2024,1,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",62.00,6.00,3.00,2.70,0.30,0.00,0.00,2.00,0.00,857.00,98.00,742.00,17.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",69.00,11.00,5.48,3.00,1.52,0.00,1.00,6.00,0.00,1114.00,282.00,437.00,197.00,0.00,198.00
2024,1,OO,SkyWest Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",93.00,18.00,11.91,3.14,2.08,0.00,0.87,8.00,0.00,1197.00,726.00,258.00,116.00,0.00,97.00
2024,1,OO,SkyWest Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",131.00,37.00,15.54,2.00,6.50,0.00,12.95,9.00,2.00,2578.00,1196.00,121.00,298.00,0.00,963.00
2024,1,OO,SkyWest Airlines Inc.,VCT,"Victoria, TX: Victoria Regional",53.00,6.00,2.82,0.00,0.21,0.00,2.97,3.00,0.00,479.00,157.00,0.00,15.00,0.00,307.00
2024,1,OO,SkyWest Airlines Inc.,VEL,"Vernal, UT: Vernal Regional",52.00,8.00,2.47,1.00,2.20,0.00,2.33,0.00,1.00,552.00,327.00,49.00,90.00,0.00,86.00
2024,1,OO,SkyWest Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",206.00,47.00,16.59,0.82,14.56,1.00,14.03,8.00,0.00,4103.00,2262.00,42.00,594.00,157.00,1048.00
2024,1,OO,SkyWest Airlines Inc.,XWA,"Williston, ND: Williston Basin International",149.00,37.00,18.55,6.77,2.26,0.00,9.42,8.00,1.00,3390.00,1731.00,355.00,100.00,0.00,1204.00
2024,1,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",111.00,26.00,15.58,0.00,2.92,0.00,7.50,0.00,0.00,1302.00,800.00,0.00,139.00,0.00,363.00
2024,1,PT,Piedmont Airlines,AGS,"Augusta, GA: Augusta Regional at Bush Field",134.00,12.00,1.03,3.14,3.19,0.00,4.63,4.00,0.00,515.00,38.00,156.00,88.00,0.00,233.00
2024,1,PT,Piedmont Airlines,ALB,"Albany, NY: Albany International",120.00,30.00,6.63,3.49,11.44,0.00,8.44,4.00,0.00,3578.00,1228.00,592.00,680.00,0.00,1078.00
2024,1,PT,Piedmont Airlines,ART,"Watertown, NY: Watertown International",48.00,3.00,0.12,0.30,1.89,0.00,0.68,11.00,4.00,630.00,10.00,34.00,286.00,0.00,300.00
2024,1,PT,Piedmont Airlines,AVL,"Asheville, NC: Asheville Regional",25.00,2.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,132.00,24.00,0.00,0.00,0.00,108.00
2024,1,PT,Piedmont Airlines,BDL,"Hartford, CT: Bradley International",27.00,3.00,0.00,1.00,2.00,0.00,0.00,1.00,0.00,240.00,0.00,95.00,145.00,0.00,0.00
2024,1,PT,Piedmont Airlines,BGR,"Bangor, ME: Bangor International",62.00,13.00,2.02,0.90,6.00,0.16,3.92,4.00,0.00,946.00,109.00,204.00,313.00,10.00,310.00
2024,1,PT,Piedmont Airlines,BOS,"Boston, MA: Logan International",108.00,19.00,1.47,1.25,4.23,0.00,12.05,4.00,0.00,1970.00,98.00,47.00,270.00,0.00,1555.00
2024,1,PT,Piedmont Airlines,BTV,"Burlington, VT: Burlington International",2.00,1.00,0.09,0.00,0.00,0.00,0.91,0.00,0.00,108.00,10.00,0.00,0.00,0.00,98.00
2024,1,PT,Piedmont Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",34.00,2.00,0.00,0.00,1.92,0.00,0.08,3.00,0.00,122.00,0.00,0.00,116.00,0.00,6.00
2024,1,PT,Piedmont Airlines,CAE,"Columbia, SC: Columbia Metropolitan",143.00,12.00,3.50,1.00,2.77,0.00,4.73,2.00,0.00,697.00,196.00,166.00,123.00,0.00,212.00
2024,1,PT,Piedmont Airlines,CHA,"Chattanooga, TN: Lovell Field",93.00,18.00,3.83,3.33,3.50,0.00,7.34,0.00,0.00,1375.00,138.00,442.00,136.00,0.00,659.00
2024,1,PT,Piedmont Airlines,CHO,"Charlottesville, VA: Charlottesville Albemarle",204.00,32.00,7.13,2.42,10.21,0.00,12.24,2.00,1.00,2133.00,215.00,201.00,284.00,0.00,1433.00
2024,1,PT,Piedmont Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",61.00,10.00,2.52,2.93,2.68,0.00,1.87,1.00,0.00,1403.00,240.00,692.00,314.00,0.00,157.00
2024,1,PT,Piedmont Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",2645.00,412.00,60.98,31.38,133.22,0.30,186.12,47.00,11.00,39316.00,7585.00,5466.00,6242.00,27.00,19996.00
2024,1,PT,Piedmont Airlines,CMH,"Columbus, OH: John Glenn Columbus International",7.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00,31.00,0.00,0.00
2024,1,PT,Piedmont Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",30.00,4.00,0.00,1.77,2.23,0.00,0.00,1.00,0.00,359.00,0.00,263.00,96.00,0.00,0.00
2024,1,PT,Piedmont Airlines,DSM,"Des Moines, IA: Des Moines International",12.00,2.00,1.38,0.00,0.04,0.00,0.57,1.00,0.00,397.00,273.00,0.00,8.00,0.00,116.00
2024,1,PT,Piedmont Airlines,ERI,"Erie, PA: Erie International/Tom Ridge Field",62.00,15.00,2.94,2.83,6.30,0.00,2.94,2.00,0.00,1039.00,254.00,209.00,142.00,0.00,434.00
2024,1,PT,Piedmont Airlines,EVV,"Evansville, IN: Evansville Regional",93.00,14.00,1.59,2.44,4.69,0.21,5.08,2.00,0.00,2110.00,74.00,712.00,154.00,13.00,1157.00
2024,1,PT,Piedmont Airlines,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",119.00,8.00,0.00,1.11,1.70,0.00,5.18,3.00,0.00,296.00,0.00,35.00,53.00,0.00,208.00
2024,1,PT,Piedmont Airlines,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",116.00,21.00,3.62,2.02,5.79,0.00,9.56,1.00,0.00,1084.00,194.00,113.00,235.00,0.00,542.00
2024,1,PT,Piedmont Airlines,FLO,"Florence, SC: Florence Regional",62.00,8.00,2.00,1.25,3.43,0.00,1.32,1.00,0.00,317.00,139.00,45.00,94.00,0.00,39.00
2024,1,PT,Piedmont Airlines,FWA,"Fort Wayne, IN: Fort Wayne International",120.00,27.00,4.11,4.78,9.55,0.00,8.56,3.00,0.00,2806.00,137.00,1183.00,287.00,0.00,1199.00
2024,1,PT,Piedmont Airlines,GNV,"Gainesville, FL: Gainesville Regional",110.00,23.00,2.99,2.86,10.14,0.00,7.01,1.00,0.00,1264.00,153.00,302.00,307.00,0.00,502.00
2024,1,PT,Piedmont Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",13.00,4.00,1.00,0.00,1.56,0.00,1.44,1.00,0.00,329.00,99.00,0.00,101.00,0.00,129.00
2024,1,PT,Piedmont Airlines,GSO,"Greensboro/High Point, NC: Piedmont Triad International",67.00,8.00,3.30,1.91,1.12,0.00,1.66,0.00,0.00,626.00,267.00,178.00,84.00,0.00,97.00
2024,1,PT,Piedmont Airlines,GSP,"Greer, SC: Greenville-Spartanburg International",14.00,3.00,0.32,0.00,1.03,0.00,1.65,1.00,0.00,144.00,19.00,0.00,48.00,0.00,77.00
2024,1,PT,Piedmont Airlines,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",61.00,13.00,1.15,0.99,6.33,0.00,4.52,5.00,0.00,846.00,33.00,136.00,265.00,0.00,412.00
2024,1,PT,Piedmont Airlines,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",69.00,12.00,0.38,1.61,5.52,0.00,4.50,1.00,1.00,657.00,9.00,97.00,192.00,0.00,359.00
2024,1,PT,Piedmont Airlines,ILM,"Wilmington, NC: Wilmington International",25.00,4.00,0.00,0.00,2.23,0.00,1.77,1.00,0.00,202.00,0.00,0.00,124.00,0.00,78.00
2024,1,PT,Piedmont Airlines,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",93.00,25.00,4.15,2.90,10.84,0.00,7.11,2.00,0.00,1670.00,103.00,510.00,359.00,0.00,698.00
2024,1,PT,Piedmont Airlines,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",120.00,11.00,2.18,2.43,3.03,0.00,3.37,3.00,3.00,1042.00,67.00,706.00,98.00,0.00,171.00
2024,1,PT,Piedmont Airlines,MDT,"Harrisburg, PA: Harrisburg International",245.00,53.00,8.41,5.74,17.92,0.00,20.93,3.00,0.00,4192.00,534.00,616.00,821.00,0.00,2221.00
2024,1,PT,Piedmont Airlines,MGM,"Montgomery, AL: Montgomery Regional",62.00,11.00,2.13,1.66,4.79,0.00,2.42,0.00,0.00,1272.00,63.00,625.00,208.00,0.00,376.00
2024,1,PT,Piedmont Airlines,MHT,"Manchester, NH: Manchester Boston Regional",82.00,23.00,1.09,3.17,5.64,0.00,13.09,1.00,0.00,1748.00,50.00,330.00,361.00,0.00,1007.00
2024,1,PT,Piedmont Airlines,MKE,"Milwaukee, WI: General Mitchell International",23.00,2.00,0.90,0.42,0.68,0.00,0.00,2.00,1.00,197.00,37.00,65.00,95.00,0.00,0.00
2024,1,PT,Piedmont Airlines,MOB,"Mobile, AL: Mobile Regional",93.00,20.00,1.38,2.62,12.52,0.00,3.49,0.00,2.00,906.00,24.00,194.00,465.00,0.00,223.00
2024,1,PT,Piedmont Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",13.00,3.00,0.08,0.09,1.96,0.00,0.87,1.00,0.00,312.00,3.00,20.00,148.00,0.00,141.00
2024,1,PT,Piedmont Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",19.00,1.00,0.59,0.00,0.41,0.00,0.00,0.00,0.00,17.00,10.00,0.00,7.00,0.00,0.00
2024,1,PT,Piedmont Airlines,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",112.00,14.00,6.03,3.94,2.03,0.00,2.00,2.00,0.00,1179.00,694.00,287.00,33.00,0.00,165.00
2024,1,PT,Piedmont Airlines,ORD,"Chicago, IL: Chicago O'Hare International",164.00,37.00,7.02,5.40,10.84,0.00,13.74,11.00,1.00,4033.00,394.00,1467.00,615.00,0.00,1557.00
2024,1,PT,Piedmont Airlines,ORF,"Norfolk, VA: Norfolk International",30.00,2.00,0.00,0.00,2.00,0.00,0.00,2.00,1.00,47.00,0.00,0.00,47.00,0.00,0.00
2024,1,PT,Piedmont Airlines,PGV,"Greenville, NC: Pitt Greenville",85.00,7.00,0.68,2.63,1.38,0.00,2.32,2.00,0.00,333.00,21.00,83.00,28.00,0.00,201.00
2024,1,PT,Piedmont Airlines,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",117.00,19.00,2.80,2.34,3.17,1.00,9.69,1.00,0.00,2767.00,124.00,498.00,106.00,44.00,1995.00
2024,1,PT,Piedmont Airlines,PHL,"Philadelphia, PA: Philadelphia International",1223.00,267.00,39.14,18.55,94.71,0.00,114.60,42.00,5.00,26927.00,5124.00,3966.00,4530.00,0.00,13307.00
2024,1,PT,Piedmont Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",27.00,10.00,3.35,0.00,3.04,0.00,3.61,1.00,1.00,560.00,153.00,0.00,135.00,0.00,272.00
2024,1,PT,Piedmont Airlines,PVD,"Providence, RI: Rhode Island Tf Green International",44.00,9.00,3.99,1.00,1.70,0.00,2.31,1.00,0.00,1247.00,836.00,170.00,98.00,0.00,143.00
2024,1,PT,Piedmont Airlines,PWM,"Portland, ME: Portland International Jetport",51.00,14.00,0.91,1.03,6.21,0.00,5.85,1.00,0.00,1037.00,62.00,102.00,257.00,0.00,616.00
2024,1,PT,Piedmont Airlines,RIC,"Richmond, VA: Richmond International",112.00,29.00,8.05,0.80,8.41,0.00,11.73,5.00,0.00,3226.00,628.00,96.00,596.00,0.00,1906.00
2024,1,PT,Piedmont Airlines,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",156.00,28.00,5.90,0.49,12.88,0.00,8.73,6.00,3.00,2819.00,528.00,78.00,678.00,0.00,1535.00
2024,1,PT,Piedmont Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",105.00,24.00,3.96,1.68,8.82,0.00,9.54,2.00,1.00,2740.00,97.00,934.00,517.00,0.00,1192.00
2024,1,PT,Piedmont Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",46.00,5.00,0.00,1.29,2.74,0.00,0.98,0.00,0.00,304.00,0.00,70.00,216.00,0.00,18.00
2024,1,PT,Piedmont Airlines,SBY,"Salisbury, MD: Salisbury-Ocean City/Wicomico Regional",120.00,16.00,3.98,3.41,3.34,0.00,5.26,0.00,0.00,2055.00,190.00,1272.00,126.00,0.00,467.00
2024,1,PT,Piedmont Airlines,SCE,"State College, PA: University Park",73.00,16.00,3.69,2.97,1.77,0.00,7.58,4.00,0.00,2585.00,530.00,917.00,289.00,0.00,849.00
2024,1,PT,Piedmont Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",43.00,9.00,3.51,0.67,4.04,0.00,0.78,0.00,0.00,747.00,216.00,88.00,342.00,0.00,101.00
2024,1,PT,Piedmont Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",96.00,21.00,1.91,1.07,7.27,0.00,10.74,2.00,3.00,1670.00,139.00,179.00,448.00,0.00,904.00
2024,1,PT,Piedmont Airlines,TLH,"Tallahassee, FL: Tallahassee International",86.00,13.00,1.98,1.65,3.89,0.00,5.49,2.00,0.00,463.00,99.00,48.00,128.00,0.00,188.00
2024,1,PT,Piedmont Airlines,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",118.00,19.00,6.17,1.74,1.15,0.00,9.94,0.00,1.00,1397.00,197.00,223.00,108.00,0.00,869.00
2024,1,PT,Piedmont Airlines,TVC,"Traverse City, MI: Cherry Capital",14.00,3.00,0.00,0.00,0.18,0.00,2.82,1.00,0.00,242.00,0.00,0.00,15.00,0.00,227.00
2024,1,PT,Piedmont Airlines,TYS,"Knoxville, TN: McGhee Tyson",20.00,5.00,0.00,0.14,1.61,0.00,3.25,0.00,0.00,271.00,0.00,3.00,109.00,0.00,159.00
2024,1,QX,Horizon Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",7.00,2.00,0.88,0.00,1.12,0.00,0.00,0.00,0.00,69.00,45.00,0.00,24.00,0.00,0.00
2024,1,QX,Horizon Air,AKN,"King Salmon, AK: King Salmon Airport",17.00,6.00,3.00,0.22,1.14,0.00,1.63,0.00,0.00,434.00,313.00,11.00,29.00,0.00,81.00
2024,1,QX,Horizon Air,ANC,"Anchorage, AK: Ted Stevens Anchorage International",332.00,109.00,14.53,7.19,32.71,0.38,54.19,13.00,0.00,7853.00,718.00,407.00,1374.00,9.00,5345.00
2024,1,QX,Horizon Air,BIL,"Billings, MT: Billings Logan International",51.00,4.00,2.04,0.12,0.78,0.00,1.05,1.00,0.00,248.00,98.00,16.00,42.00,0.00,92.00
2024,1,QX,Horizon Air,BOI,"Boise, ID: Boise Air Terminal",364.00,77.00,31.59,4.28,13.93,0.00,27.20,2.00,1.00,4444.00,1617.00,408.00,467.00,0.00,1952.00
2024,1,QX,Horizon Air,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",5.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,1,QX,Horizon Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",85.00,19.00,5.69,0.00,7.29,1.00,5.01,4.00,0.00,968.00,357.00,0.00,262.00,21.00,328.00
2024,1,QX,Horizon Air,DLG,"Dillingham, AK: Dillingham Airport",30.00,7.00,2.63,0.98,0.57,0.00,2.82,1.00,1.00,828.00,257.00,42.00,31.00,0.00,498.00
2024,1,QX,Horizon Air,EAT,"Wenatchee, WA: Pangborn Memorial",62.00,8.00,2.00,1.59,1.69,0.00,2.72,2.00,0.00,460.00,286.00,43.00,57.00,0.00,74.00
2024,1,QX,Horizon Air,ELP,"El Paso, TX: El Paso International",31.00,7.00,3.45,0.00,2.55,0.00,1.00,0.00,0.00,279.00,191.00,0.00,56.00,0.00,32.00
2024,1,QX,Horizon Air,EUG,"Eugene, OR: Mahlon Sweet Field",82.00,18.00,6.91,0.00,3.94,0.00,7.15,11.00,0.00,963.00,375.00,0.00,153.00,0.00,435.00
2024,1,QX,Horizon Air,FAI,"Fairbanks, AK: Fairbanks International",169.00,43.00,9.29,8.71,7.30,0.00,17.70,4.00,1.00,2711.00,376.00,584.00,397.00,0.00,1354.00
2024,1,QX,Horizon Air,FCA,"Kalispell, MT: Glacier Park International",72.00,14.00,4.59,3.74,1.73,0.00,3.93,9.00,0.00,947.00,617.00,139.00,49.00,0.00,142.00
2024,1,QX,Horizon Air,GEG,"Spokane, WA: Spokane International",256.00,46.00,14.41,2.13,9.96,0.00,19.51,4.00,1.00,1739.00,431.00,79.00,300.00,0.00,929.00
